Date	title	text
JAN2	Politicians could ease refugee suffering, but instead they stoke fear	The “major incident” is well and truly under way. Sajid Javid has signalled just how seriously he is taking the recent spike in refugee crossings across the Channel by interrupting his holiday to deal with the crisis. All manner of plans are now being devised to shore up our borders. Around 100 people have crossed the Channel since Christmas Day but while the government ramps up concern about this sudden “new” development – actually something that has been occurring since 2017 – context is lacking.
JAN2	If we must look to the past, let’s make it 1989 – a year of transformation	Whatever happened to the future? Brexiteers cling on to a fantastical mixture of empire, war and an England whose genius was supposedly embodied by Winston Churchill and Margaret Thatcher. In the United States, Donald Trump harks back to an America of economic might: musclebound men toiling in car factories and coalmines, and splendid isolation. A recent issue of the Economist surveyed politics in Europe and the US and observed “an orgy of reminiscence”, partly traceable to the fact that millions of westerners cannot shake off a deep and understandable sense of decline. There’s an obvious irony in having to look back to find something better, but 2019 marks the 30th anniversary of a run of events that embodied pretty much the polar opposite: optimism, faith in the future and a sense of shared humanity that could not be more different from the polarised, rancorous mood of today. As this year unfolds, the events of 1989 – a year as replete with significance as 1848, 1945 or 1968 – will be celebrated and picked apart; in Berlin there will be an impressive run of commemorative events . Leafing through histories of the time, and thinking back to what happened, what most sticks out is a set of emotions and impulses that we would do well to revive: defiance, joy, an urge to run headlong into whatever happened next.
JAN2	Brexit is not an end to Britain’s liaison with Europe. It’s just a new beginning	They are sick of the whole thing. They just want it to be over. No more uncertainty. Brexiteers want resolution. They will be disappointed. Willing something does not make it so. Aethelred wanted Viking raids to stop. The kingdoms of Wales, Scotland and Ireland wished the Norman and Plantagenet monarchs of England would cease their predatory lunges into their territory. Neville Chamberlain hoped that Hitler would be content with Czechoslovakia. Oliver Letwin wished there was an island we could send all migrants to. The hopes of politicians and rulers are whispers in a gale. There is no end state in our relations with Europe. There is only millennia of collaboration, conquest, disputes, exchange, competition and alliance.
JAN2	Louis CK’s rant shows abusers are still casting themselves as victims	One of the more idiotic, if not wholly surprising, byproducts of the #MeToo era is how men who have been exposed as misogynists and abusers have recast themselves as victims. Lost livelihoods and broken reputations are, they tell us, an excessive price to pay for their transgressions. Lately, though, going hand in hand with this victim status, is a new hardened persona, one that comes bathed in fury and self-righteousness. “You thought that was bad,” they seem to say. “You ain’t seen the half of it.” Take Louis CK, the comedian who, in November 2017, admitted to repeatedly exposing himself to and masturbating in front of unconsenting women and, on being found out, declared: “I have spent my long and lucky career talking and saying anything I want. I will now step back and take a long time to listen.” For CK, “a long time” meant nine months, after which he was back on stage at the Comedy Cellar in New York doing what comics tend to do: talking and saying what he wanted. Now, new audio has emerged from a fortnight ago, featuring a lengthy Louis CK rant – I would call it a comedy set but that would give it a credence it doesn’t deserve – recorded at a Long Island club. It finds him “jokingly” bemoaning the money he has lost in the past year, mocking the survivors of the shooting in Parkland, Florida, in which 17 students and staff members were killed, and lamenting the new political correctness that champions gender neutral pronouns and frowns on the use of words like “retarded”. Presumably sensing disapproval from his audience, he says: “What, are you going to take away my birthday? My life is over, I don’t give a shit. You can ... be offended, it’s OK. You can get mad at me. Anyway. So why do black guys have big dicks? Let’s talk about that for a minute.”
JAN2	I used to defend smacking children. Now I see it as an abuse of power	Brats do not endear themselves. Even when insulated from children, we nevertheless encounter our fair share of adults whom we suspect got their own way too much of the time as kids. The recent behaviour of some Conservative MPs could be a case in point. The foot-stamping of fanatical Brexiteers, unable to reconcile what they wish for with reality, is not unlike that of a child screaming their insistence that they won’t wear a coat even though it’s 2C outside. It’s not hard to imagine that they were rarely told no when they were young. Or that the finality of the word was seldom made concrete to them. They have become grandiose and overindulged, and we’re collectively suffering the consequences of their tantrum.
JAN2	Don’t expect Brexit to give us a British Alexander Hamilton	I spent most of 2018 hearing the same story of revolution, ambition and factional rivalry played on a loop. And when I wasn’t listening to the Hamilton soundtrack I wrote about Brexit. I’m late to the Hamilton party, I know. Lin-Manuel Miranda’s musical about the first US Treasury secretary opened on Broadway in 2015. I only got tickets to see it in London a few weeks ago, but by then I was word-perfect on the score. For the uninitiated, Hamilton tells the story of an orphan immigrant’s climb up the social and political ladders of newly independent America, culminating in a death that … well, let’s just say it puts the modern Twitter spat into perspective. Plus singing, dancing, rapping.
JAN2	Human dignity is in danger. In 2019 we must stand as one to survive	What does it mean to be human? That question sits at the core of human rights. To be human has specific implications: human self-awareness and the actions taken to uphold human dignity – these are what gives the concept of humanity a special meaning. Human self-awareness and human actions determine the interplay between individual thought and language and the wider society. It is our actions as humans that deliver economic security, the right to education, the right to free association and free expression; and which create the conditions for protecting expression and encouraging bold thinking. When we abandon efforts to uphold human dignity, we forfeit the essential meaning of being human, and when we waver in our commitment to the idea of human rights, we abandon our moral principles. What follows is duplicity and folly, corruption and tyranny, and the endless stream of humanitarian crises that we see in the world today.
JAN2	There is a path to a second referendum – and only Labour can win it	If it was the season of peace and goodwill towards all, then politics failed to get the memo. Not only did hostilities continue through the Christmas period, some of the main protagonists announced in advance that they were incapable of taking a break. If anything, the holidays provided more opportunities for irate, booze-fuelled Twitter rants. One particular object of ire was Jeremy Corbyn’s pre-Christmas interview in the Guardian, where he appeared to dash the hopes of many on the left that Labour would immediately become the party of remain. As the political class sobers up in January and returns to Westminster, it will become apparent that little has changed. The size of the majority against the prime minister’s deal will have diminished but – as No 10 briefed in the run-up to the internal confidence vote in her leadership – it only takes a majority of one. Bizarrely, Downing Street has chosen to amplify the threat of no deal by announcing more money and even the deployment of troops. But this strategy seems set to backfire: it will only give comfort to the European Research Group hardliners that there can be a soft landing to jumping off the cliff edge.
JAN2	Was 2018 a turning point for women? Yes, it exposed what we’re up against	A pale, slouching Harvey Weinstein has so far escaped criminal charges for the allegations of sexual assault against him. A “millionaire” is given a three-year jail sentence for killing a woman, who died from the 40 horrific injuries he inflicted on her, including having bleach poured over her face, because this was said to be “consensual” rough sex. The incredibly brave Kurdish women who have faced down Islamic State have now been totally abandoned by Trump’s policy on Syria. This is how we end the year, and though there are those reluctant still to give up the narrative of sunlit progress, it’s not been a great one for women. But there are so many great and good women out there who shine light into the darkness. I raise a glass to you for 2019
JAN2	Brexiteers want Britain to ‘look east’. But their idea of Asia is a fantasy	In a few weeks, Singapore observes the 200th anniversary of Sir Stamford Raffles’ arrival. The spot where he landed is marked with a statue – arms folded, looking out to sea – while the 52-storey headquarters of a local bank towers behind him. It’s a popular selfie spot. Singapore’s government plans a series of exhibitions and historic walking trails that will turn the spotlight on the island’s long and successful history – both before and after the imperial adventurer strode ashore and planted the union flag in January 1819.
JAN3	Donald Trump has a point – the world should start solving its own problems	For a Briton to spend time in the US just now is a blessed relief. Whole days pass, and no talk of Brexit. It is as if a pall has lifted from the art of conversation. But the US has its own deep divide, slashing through the populist body politic. It is Donald Trump and “America first”. Trump has become a phenomenon. Like Samson in the temple, he seems able to topple the entire edifice of policy. Down crashes America’s government machine for the sake of a wall, world trade is devastated, stock markets plummet, alliances lie in ruins. It is astonishing what one man can do to the world, virtually alone.
JAN3	Elizabeth Warren’s ‘likability’? The US media has learned nothing from 2016	The countdown to the US 2020 election has only just begun, but it’s already starting to look like a hellish repeat of 2016. On Monday, senator Elizabeth Warren became the first major Democrat to announce her intention to run for president. As you may be aware, Warren is a woman, which means that it is basically illegal not to compare her with Hillary Clinton, despite the two being very different politicians. It is also mandatory to analyse her “likability”, which we all know is the most important issue when it comes to female candidates. Indeed, less than 24 hours after Warren had announced her bid, Politico published a story headlined “Warren battles the ghosts of Hillary”. They publicised the story with a widely derided tweet, asking: “How does Elizabeth Warren avoid a Clinton redux – written off as too unlikable before her campaign gets off the ground?”
JAN3	Charging forced marriage victims rescue fees is a Foreign Office racket	In recent days the abhorrent practice of the Foreign Office whereby it forces British nationals who are victims of forced marriage abroad to pay for their protection and rescue has again hit the headlines. It is left to the foreign secretary, Jeremy Hunt, to say he wants “to get to the bottom of the issue”. But this is not a new issue that has only just come to light. Southall Black Sisters, the charity I run, has sounded the alert about this for some time, but without success. The Guardian reported that this was happening over years ago. This is why Hunt’s appeal to British embassies for“more humanity and compassion” appears disingenuous.
JAN3	Fiona Onasanya is lucky. She’d be out of a job were it not for Brexit	It seems a strange thing to say about the disgraced Labour MP for Peterborough, but Fiona Onasanya is a lucky woman. Onasanya was found guilty of conspiring to pervert the course of justice last month. She faces a prison sentence. She is contemplating the ruin of a career that included her public aspiration to become Britain’s first black female prime minister. I’m not sticking my neck out very far to say that this last is not now going to happen. Onasanya’s offence: she repeatedly denied to police that she was behind the wheel when her car was caught speeding in Cambridgeshire in 2017. She refused to say who was driving. In fact it was Onasanya, who is a qualified solicitor as well as an MP. After a first trial failed to agree a verdict, Onasanya was found guilty at the retrial. She will be sentenced soon.
JAN3	It’s not just Windrush. Britain’s immigration scandal will grow in 2019	Tasfin came to the UK in 1962 from Bangladesh, or what was then called East Pakistan. He was 19 years old. Orphaned during the brutal partition of India by the departing British, he had been working since the age of 12 for an American company in the port city of Chittagong. He made tea, unloaded containers, repaired cars and swept floors. And he eventually concluded that the only way to ensure a better life for himself was to scrape together the fare for a one-way ride to the Tilbury Docks. As a citizen of the Commonwealth, he enjoyed this right to move to the United Kingdom, as did all those now fondly referred to as the “Windrush generation”. Now 84, Tasfin lives in Tooting, south London, with the eldest of his three sons, surrounded by grandchildren, the youngest of whom will be sitting her GCSEs in a few months’ time. After working for over 40 years on the London Underground, he retired a few months after his wife passed away and struggles with chronic arthritis.
JAN3	Indian women just did a remarkable thing – they formed a wall of protest	On 1 January, in one of the biggest movements for women’s rights in India, 5 million women lined up across the length of the southern state of Kerala to “uphold Renaissance values”. What they were demanding was an end to violent agitations against women trying to enter Kerala’s Sabarimala temple, a popular Hindu pilgrimage site. This followed a ruling by the Indian supreme court in September, which forced the temple’s doors open to women of all ages in a sensational blow to religious tradition. “Where a man can enter, a woman can also go. What applies to a man, applies to a woman,” the bench said in its judgment. Since 1991, the temple has accepted only men and older women, in their millions every year, to preserve the mythological celibacy of the ruling deity, Ayyappa. In theory, the court order only reinforced Indian women’s constitutional right to enter places of worship as freely as men, but in practice it wreaked mayhem. Between 17 November and 24 December, more than a dozen women of menstrual age, including reporters, tried to enter the temple but were stopped, shoved and stoned by mobs of male devotees. None of the women could make it in, despite police protection and prohibitory orders. Both sides are far from giving in. Protests have since continued, though most women who were sent back by the mobs have vowed to return.
JAN3	The space race is back on – and is China in the lead?	China’s achievement in landing a spacecraft on the far side of the moon, announced by Beijing’s state media this morning, has ramifications that go far beyond the simple statement of this being a “first” for mankind. It puts China on the map of international space exploration on a par with the existing space powers of the United States and Russia – the European Union to a lesser extent – but also adds a new dimension. It is the first time a landing has been attempted on the far side of the moon, with the particular communications challenges this entails, and it has been a success. The first response from the US space agency, Nasa, was generous, as scientists to scientists: what China had managed was a “first for humanity and an impressive accomplishment”. The response in political and military quarters in Washington, as in Moscow, however, is likely to reflect trepidation. There is now a serious newcomer to be considered.
JAN3	The Channel migrant ‘crisis’ is really a tale of British hypocrisy	A lot of us have spent the past few weeks telling our children some fairly problematic stuff. That there’s an old man with a beard who breaks into our homes with a reindeer and watches them while they sleep. That it’s acceptable to talk about the ins and outs of a virgin’s womb. That there was a genocidal king who murdered newborn boys. I can’t think of any context in which we would tell these stories other than Christmas, but I suppose we feel they are balanced out by their happy endings. Santa is a creepy idea but he does leave presents. The traumatic experience of being homeless in another town with a birth imminent ends with a baby swaddled happily in a manger. We don’t tend to dwell on the next part, in which the holy family went on to become refugees in Egypt, although the Pope is among the religious figures who has suggested we should think about that more. You don’t even need to go that far to see what is wrong with this year’s Christmas message though, which, courtesy of Sajid Javid, is that there is officially No Room at the Inn. The home secretary cut short his £800-a-night luxury safari holiday in South Africa to appear to us as a Tory Ghost of Christmas Present, with the message that Britain is now facing a full-on “crisis”.
JAN3	The first lesson from my life as a carer? There is such a thing as society	It’s leaflets at the moment. If my son sees any, in a cafe for instance, he wants them all. Later he will want to go through them and then destroy each one, tearing them into tiny pieces. We’ve got him down to a maximum of three. This is progress. When he lived at home, it was books – each one to be looked through swiftly, then reshelved on the other side of the room. If we went outside, every item on display in the two village shops had to be named three times. I stopped going outside. I stopped trying to speak to anyone on the phone, because my son knew that if he stood next to me and shrieked like an agonised seagull no one could hear a thing. I have spent a large part of my life as a carer for my son, whom I shall call Huw (he is now a vulnerable adult) who has severe autism and obsessive compulsive disorder (OCD). I was helped for part of that time by my daughter, Rhiannon. There are around 7 million carers in the UK – that’s one in 10 people – and that doesn’t include parents whose children aren’t sick or disabled. So many carers’ stories go untold. Why? Probably because it’s exhausting, especially if lack of sleep is part of the picture (typical in cases of autism). It may be because unaffected people feel uncomfortable thinking about it, but it’s possible that they just don’t think about it, full stop – because our stories aren’t out there. And yet it’s possible we will all be carers at some point.
JAN4	A conversation about mental health has started. Let’s not waste it	When Ella Risbridger was at her lowest ebb, sitting with a psychiatrist trying to explain why she had wanted to throw herself under a bus, help came from a wholly unexpected source. Her mind was “looking for a puzzle” to occupy itself, as she put it, something to take her outside the horrible thoughts she was having. And it settled, most unexpectedly, on baking. She came home from hospital and made a pie, and from then on cooking became a sort of comfort and salvation. For her, the rhythmic and predictable act of making meals became a self-soothing ritual, a way not so much of curing her chronic anxiety as living through it. Even the recipe that provided the title of her wholly unconventional cookbook, Midnight Chicken, came from an afternoon spent lying on the floor wondering if she would ever be able to get up.
JAN4	Donald Trump has a point – the world should start solving its own problems	For a Briton to spend time in the US just now is a blessed relief. Whole days pass, and no talk of Brexit. It is as if a pall has lifted from the art of conversation. But the US has its own deep divide, slashing through the populist body politic. It is Donald Trump and “America first”. Trump has become a phenomenon. Like Samson in the temple, he seems able to topple the entire edifice of policy. Down crashes America’s government machine for the sake of a wall, world trade is devastated, stock markets plummet, alliances lie in ruins. It is astonishing what one man can do to the world, virtually alone.
JAN4	To save us from a Kafkaesque future, we must democratise AI	Picture a system that makes decisions with huge impacts on a person’s prospects – even decisions of life and death. Imagine that system is complex and opaque: it sorts people into winners and losers, but the criteria by which it does so are never made clear. Those being assessed do not know what data the system has gathered about them, or with what data theirs is being compared. And no one is willing to take responsibility for the system’s decisions – everyone claims to be fulfilling their own cog-like function. This is the vision offered to us by Franz Kafka in his 1915 novel, The Trial. In that book, Kafka tells a parodic tale of an encounter with the apparatus of an indifferent bureaucracy. The protagonist, Josef K, does not know why he has been arrested, or what the evidence against him is; no one is willing to take responsibility for the decision, or to give him a proper account of how the system works. And it ends gloomily, with Josef K utterly defeated, resigning himself to his fate.
JAN4	Elizabeth Warren’s ‘likability’? The US media has learned nothing from 2016	The countdown to the US 2020 election has only just begun, but it’s already starting to look like a hellish repeat of 2016. On Monday, senator Elizabeth Warren became the first major Democrat to announce her intention to run for president. As you may be aware, Warren is a woman, which means that it is basically illegal not to compare her with Hillary Clinton, despite the two being very different politicians. It is also mandatory to analyse her “likability”, which we all know is the most important issue when it comes to female candidates. Indeed, less than 24 hours after Warren had announced her bid, Politico published a story headlined “Warren battles the ghosts of Hillary”. They publicised the story with a widely derided tweet, asking: “How does Elizabeth Warren avoid a Clinton redux – written off as too unlikable before her campaign gets off the ground?”
JAN4	Charging forced marriage victims rescue fees is a Foreign Office racket	In recent days the abhorrent practice of the Foreign Office whereby it forces British nationals who are victims of forced marriage abroad to pay for their protection and rescue has again hit the headlines. It is left to the foreign secretary, Jeremy Hunt, to say he wants “to get to the bottom of the issue”. But this is not a new issue that has only just come to light. Southall Black Sisters, the charity I run, has sounded the alert about this for some time, but without success. The Guardian reported that this was happening over years ago. This is why Hunt’s appeal to British embassies for“more humanity and compassion” appears disingenuous.
JAN4	Fiona Onasanya is lucky. She’d be out of a job were it not for Brexit	It seems a strange thing to say about the disgraced Labour MP for Peterborough, but Fiona Onasanya is a lucky woman. Onasanya was found guilty of conspiring to pervert the course of justice last month. She faces a prison sentence. She is contemplating the ruin of a career that included her public aspiration to become Britain’s first black female prime minister. I’m not sticking my neck out very far to say that this last is not now going to happen. Onasanya’s offence: she repeatedly denied to police that she was behind the wheel when her car was caught speeding in Cambridgeshire in 2017. She refused to say who was driving. In fact it was Onasanya, who is a qualified solicitor as well as an MP. After a first trial failed to agree a verdict, Onasanya was found guilty at the retrial. She will be sentenced soon.
JAN4	It’s not just Windrush. Britain’s immigration scandal will grow in 2019	Tasfin came to the UK in 1962 from Bangladesh, or what was then called East Pakistan. He was 19 years old. Orphaned during the brutal partition of India by the departing British, he had been working since the age of 12 for an American company in the port city of Chittagong. He made tea, unloaded containers, repaired cars and swept floors. And he eventually concluded that the only way to ensure a better life for himself was to scrape together the fare for a one-way ride to the Tilbury Docks. As a citizen of the Commonwealth, he enjoyed this right to move to the United Kingdom, as did all those now fondly referred to as the “Windrush generation”. Now 84, Tasfin lives in Tooting, south London, with the eldest of his three sons, surrounded by grandchildren, the youngest of whom will be sitting her GCSEs in a few months’ time. After working for over 40 years on the London Underground, he retired a few months after his wife passed away and struggles with chronic arthritis.
JAN4	Indian women just did a remarkable thing – they formed a wall of protest	On 1 January, in one of the biggest movements for women’s rights in India, 5 million women lined up across the length of the southern state of Kerala to “uphold Renaissance values”. What they were demanding was an end to violent agitations against women trying to enter Kerala’s Sabarimala temple, a popular Hindu pilgrimage site. This followed a ruling by the Indian supreme court in September, which forced the temple’s doors open to women of all ages in a sensational blow to religious tradition. “Where a man can enter, a woman can also go. What applies to a man, applies to a woman,” the bench said in its judgment. Since 1991, the temple has accepted only men and older women, in their millions every year, to preserve the mythological celibacy of the ruling deity, Ayyappa. In theory, the court order only reinforced Indian women’s constitutional right to enter places of worship as freely as men, but in practice it wreaked mayhem. Between 17 November and 24 December, more than a dozen women of menstrual age, including reporters, tried to enter the temple but were stopped, shoved and stoned by mobs of male devotees. None of the women could make it in, despite police protection and prohibitory orders. Both sides are far from giving in. Protests have since continued, though most women who were sent back by the mobs have vowed to return.
JAN4	The space race is back on – and is China in the lead?	China’s achievement in landing a spacecraft on the far side of the moon, announced by Beijing’s state media this morning, has ramifications that go far beyond the simple statement of this being a “first” for mankind. It puts China on the map of international space exploration on a par with the existing space powers of the United States and Russia – the European Union to a lesser extent – but also adds a new dimension. It is the first time a landing has been attempted on the far side of the moon, with the particular communications challenges this entails, and it has been a success. The first response from the US space agency, Nasa, was generous, as scientists to scientists: what China had managed was a “first for humanity and an impressive accomplishment”. The response in political and military quarters in Washington, as in Moscow, however, is likely to reflect trepidation. There is now a serious newcomer to be considered.
JAN5	No-deal Brexit is like Dragons’ Den. No ferries, Chris? Sorry, I’m out	There’s a certain type of movie character that finds time to suggest a shag even in the midst of a crisis. If anything, the fact the bomb clock is ticking or planetary destruction is pending gets them in the mood. The Tories are like that, but with backstabbing. There are 84 days until Brexit, Theresa May’s deal is about to get voted down heavily and bump the UK a few weeks closer to a calamitous no-deal exit, and the first thought of certain Tory leadership hopefuls is, “Ooh, how can I do over ‘the Saj’?” If you missed this latest flurry of displacement activity, a report claimed the home secretary refers to himself in the third person during meetings. According to what a source told the Sun, and which Javid hotly denied: “He uses phrases like, ‘Just you watch what the Sajid is going to do about this’, or ‘the Saj will sort that out’.” Oof. These drive-bys made a charming companion piece to the articles suggesting that Javid was failing to get a grip on Britain’s nonexistent migrant “crisis”, and the very detailed articles about Javid’s very luxurious South African holiday.
JAN5	Democrats are battling Trump. But on Brexit, Labour is tongue-tied	I’m suffering from a bad case of opposition envy. Perhaps you missed this only-recently- discovered malady, among all the new year detox supplements and guides “to a new you”. In which case, let me fill you in. Spool back to the early summer of 2016, when twin horrors loomed on the horizon: Brexit and Trump. I imagined back then the devil offering progressive types one wish: they could either have Britain stay in the European Union or see Donald Trump lose the US presidential election. But they could not have both. I wrote then that, forced to make that diabolical choice, I’d opt for a remain victory in the referendum. Though four years of Trump would be a nightmare, Brexit would haunt us for generations.
JAN5	Think Riyadh’s Netflix ban was bad? Imagine if Hasan Minhaj was a Saudi citizen	The government of Saudi Arabia makes it very clear that resistance to its regime is futile. It will not tolerate dissent; it is untouchable. The kingdom has never claimed to be a democracy – or that it believed in free speech, the right to protest, or the right to collectively bargain for rights. There is no independent press.
JAN5	Beware the clever lie of a 'clean break Brexit'	Some days it can be hard to believe, but Brexit hasn’t actually happened yet. Until 11pm on 29 March 2019, when we leave the EU without a deal, enter into the transition period envisaged by Theresa May’s withdrawal agreement, or don’t leave at all because the article 50 period has been extended, the fight over our future remains a battle of ideas. Such battles are won largely with words: in the absence of facts on the ground, we are swayed by assertions, characterisations and attempts to define – sorry Theresa – often rather nebulous concepts.
JAN5	All aboard Chris Grayling’s Brexit pizza ferry – what could possibly go wrong?	We’re about to “give back control” to a government that can’t tell the difference between P&O and Papa John’s pizza. I know you think that sounds good, but one day you’ll want insulin or a functioning health service rather than a pepperoni stuffed crust. In case you’ve missed everything, here’s a quick recap … In 2016 government members insisted that Brexit was easy and no deal was better than a bad deal. After realising that was shite, they discovered they had to do quite a lot of planning for no deal. This left them in the awkward position of going back to a public they’d just told that Brexit would improve their lives and assuring them there’d be food.
